train_loss_step,epoch,step,val_loss,val_acc,val_f1,val_mcc,train_loss_epoch,train_acc,train_f1,train_mcc,test_loss,test_acc,test_f1,test_mcc
36.024818420410156,0,49,,,,,,,,,,,,
24.84151268005371,0,99,,,,,,,,,,,,
2.8654990196228027,0,149,,,,,,,,,,,,
8.442371368408203,0,199,,,,,,,,,,,,
4.930224418640137,0,249,,,,,,,,,,,,
1.0043141841888428,0,299,,,,,,,,,,,,
4.878816604614258,0,349,,,,,,,,,,,,
14.819415092468262,0,399,,,,,,,,,,,,
1.7787742614746094,0,449,,,,,,,,,,,,
0.10943468660116196,0,499,,,,,,,,,,,,
4.079209327697754,0,549,,,,,,,,,,,,
2.3452181816101074,0,599,,,,,,,,,,,,
3.0046639442443848,0,649,,,,,,,,,,,,
2.7486348152160645,0,699,,,,,,,,,,,,
3.1861283779144287,0,749,,,,,,,,,,,,
1.2898575067520142,0,799,,,,,,,,,,,,
2.9278311729431152,0,849,,,,,,,,,,,,
10.26399040222168,0,899,,,,,,,,,,,,
5.886604309082031,0,949,,,,,,,,,,,,
0.2674897313117981,0,999,,,,,,,,,,,,
8.691941261291504,0,1049,,,,,,,,,,,,
7.625723361968994,0,1099,,,,,,,,,,,,
2.5465967655181885,0,1149,,,,,,,,,,,,
1.6803743839263916,0,1199,,,,,,,,,,,,
7.016701698303223,0,1249,,,,,,,,,,,,
3.67400860786438,0,1299,,,,,,,,,,,,
3.608947277069092,0,1349,,,,,,,,,,,,
0.22316744923591614,0,1399,,,,,,,,,,,,
1.8372482061386108,0,1449,,,,,,,,,,,,
2.5629405975341797,0,1499,,,,,,,,,,,,
7.193795204162598,0,1549,,,,,,,,,,,,
10.199295043945312,0,1599,,,,,,,,,,,,
0.4092985689640045,0,1649,,,,,,,,,,,,
8.055423736572266,0,1699,,,,,,,,,,,,
2.4064078330993652,0,1749,,,,,,,,,,,,
4.028130054473877,0,1799,,,,,,,,,,,,
13.58739948272705,0,1849,,,,,,,,,,,,
0.3404683768749237,0,1899,,,,,,,,,,,,
7.488957405090332,0,1949,,,,,,,,,,,,
19.388504028320312,0,1999,,,,,,,,,,,,
0.03642167150974274,0,2049,,,,,,,,,,,,
13.135696411132812,0,2099,,,,,,,,,,,,
10.36424446105957,0,2149,,,,,,,,,,,,
0.8890461921691895,0,2199,,,,,,,,,,,,
2.9920425415039062,0,2249,,,,,,,,,,,,
7.895659446716309,0,2299,,,,,,,,,,,,
2.941532850265503,0,2349,,,,,,,,,,,,
3.695143222808838,0,2399,,,,,,,,,,,,
1.7892729043960571,0,2449,,,,,,,,,,,,
2.7257184982299805,0,2499,,,,,,,,,,,,
1.3196239471435547,0,2549,,,,,,,,,,,,
1.8968158960342407,0,2599,,,,,,,,,,,,
3.8914308547973633,0,2649,,,,,,,,,,,,
13.810155868530273,0,2699,,,,,,,,,,,,
0.7481890320777893,0,2749,,,,,,,,,,,,
2.653162956237793,0,2799,,,,,,,,,,,,
2.8867292404174805,0,2849,,,,,,,,,,,,
5.913912773132324,0,2899,,,,,,,,,,,,
